Index,Height.Inches,Weight.Pounds
18024,70.37854,129.9166
11475,67.76005,129.9217
8579,71.47766,129.924
17403,67.77226,129.9275
6084,69.75732,129.9282
19273,68.35767,129.9305
803,68.29433,129.931
23343,69.72604,129.9311
24804,68.81086,129.9323
8631,68.30179,129.9339
22837,67.35924,129.934
19527,71.90727,129.9342
23800,68.31048,129.9349
18828,66.28357,129.9358
19394,67.69633,129.9412
1102,67.85186,129.9448
16543,67.8743,129.9449
2224,69.6239,129.9452
11089,69.52463,129.9461
7167,65.72831,129.9469
12696,68.67791,129.9471
18633,70.32643,129.9479
1081,66.43974,129.9482
5192,68.8706,129.9499
14828,68.06909,129.9501
12524,70.07508,129.9514
11055,69.05692,129.9515
4012,69.46091,129.9518
15568,67.54769,129.9528
23574,65.3068,129.9528
19798,67.25205,129.9541
8234,70.25983,129.9544
13245,71.83546,129.9557
4449,66.99549,129.9559
23831,67.52474,129.9562
17530,70.12763,129.9578
23714,67.06595,129.959
2821,69.21965,129.9591
17031,68.08146,129.9596
15730,65.74235,129.9598
6911,69.94665,129.9599
3291,67.68754,129.9618
9424,68.72378,129.9631
3405,68.34828,129.9632
10495,69.51978,129.9665
9491,67.85401,129.9666
11430,65.16544,129.9676
13903,68.60623,129.9693
7369,67.02928,129.9706
21134,68.71809,129.9713
1232,68.07152,129.9734
8636,67.67866,129.976
15635,70.79121,129.9765
4571,68.52243,129.9774
14299,69.48989,129.9777
1766,66.04124,129.9792
2004,67.68634,129.9806
7332,68.26736,129.9806
23553,64.7387,129.9819
6025,70.04498,129.9862
7054,71.65034,129.9864
8169,66.84427,129.9887
23470,68.87976,129.9892
22598,68.22197,129.9893
2426,66.95528,129.9893
5151,67.61616,129.9896
15679,68.4414,129.9912
1806,68.67371,129.9913
2494,68.02246,129.9915
16738,68.42249,129.9916
19914,65.92005,129.992
23489,69.32705,129.9933
8896,68.00351,129.994
10689,68.34332,129.9947
18367,67.29559,129.9961
13210,68.09341,129.9965
14416,69.26369,129.9973
2900,70.00937,129.9978
16734,64.54407,129.9997
20186,69.07443,130.0005
9391,67.97567,130.0032
1418,64.95583,130.0036
3705,67.64061,130.0058
12894,68.7694,130.0066
23618,69.35291,130.007
16600,71.08347,130.0081
15239,68.33608,130.0088
18411,70.26147,130.0088
6532,66.68384,130.0104
23837,68.29276,130.0106
7747,66.51021,130.011
10840,69.10337,130.0111
18442,66.88569,130.0115
24094,70.84343,130.0128
14888,69.96429,130.0129
1786,68.46553,130.0139
3788,69.4086,130.0152
8403,68.61734,130.0152
22020,67.02377,130.0163
8441,68.20254,130.0191
15731,63.94659,130.0202
20370,68.33541,130.0217
5230,68.12716,130.0225
4759,68.92726,130.0261
11110,69.56261,130.0292
22038,69.1847,130.0327
9174,69.2084,130.033
21977,68.28205,130.0354
5938,70.8509,130.0362
12505,66.99944,130.037
4874,71.11972,130.0384
2318,72.56549,130.0389
10193,69.46816,130.0392
21035,67.16782,130.0399
12811,67.87607,130.0423
18517,67.55843,130.0446
6412,69.32167,130.0449
1543,67.78852,130.045
12388,68.25611,130.0452
4177,67.54427,130.0454
6945,65.63933,130.0454
19563,69.07799,130.0466
8126,66.98431,130.0474
7456,67.7922,130.0494
15287,68.13521,130.0498
9536,66.23915,130.0533
10803,69.52713,130.0545
17979,68.18543,130.0549
972,68.90768,130.0549
5095,63.90685,130.0556
24920,66.54027,130.0576
10181,68.05522,130.0591
365,68.28613,130.0611
18498,70.70443,130.0618
19312,68.65038,130.0623
9325,67.2451,130.0655
13653,68.20045,130.0656
5068,68.10538,130.0686
13126,65.25717,130.0705
11351,68.95852,130.0709
23660,69.37167,130.0714
1646,70.81884,130.0722
3298,66.03627,130.0724
3551,65.953,130.0755
17603,70.60438,130.0759
10685,72.32382,130.0773
3844,67.65289,130.0791
3666,67.58597,130.0804
19513,69.63119,130.0823
13677,72.06918,130.0836
10167,67.98949,130.0852
10559,66.62111,130.0858
16062,69.7826,130.0858
4096,66.79748,130.086
11185,68.52054,130.0861
16341,68.8199,130.0868
5521,69.57502,130.0883
16616,70.09202,130.0885
6073,64.15728,130.0889
7594,71.70261,130.089
16319,70.58546,130.0892
5793,69.26794,130.0904
19084,69.63275,130.0907
15638,70.44934,130.0917
15519,64.63001,130.0922
16054,69.84558,130.0924
24772,67.32704,130.0925
1388,68.58215,130.0932
21624,67.98349,130.0934
12038,69.48939,130.0937
7143,67.42305,130.0958
16501,69.53504,130.0973
212,66.71398,130.0975
12107,68.5623,130.1006
7175,66.17253,130.1025
10010,67.83678,130.1037
22133,68.48038,130.1038
956,70.08026,130.1053
5709,65.23714,130.1058
17470,67.92756,130.1062
13734,65.66027,130.1065
18613,66.62156,130.1081
17146,66.65893,130.1087
22075,66.68908,130.1091
10200,69.34236,130.11
21126,67.48211,130.1113
19466,67.38692,130.1127
13079,67.83242,130.1143
8876,67.12831,130.1144
4413,67.43203,130.1147
22517,68.16794,130.1159
23879,68.81957,130.1162
13816,66.63132,130.1165
2843,68.38013,130.1171
16819,68.20021,130.1191
22733,68.59926,130.122
24780,70.76528,130.1221
10082,65.49287,130.1238
7159,68.98253,130.124
1349,67.80211,130.1248
788,67.18769,130.1299
21906,68.47088,130.1302
7145,67.73615,130.1305
20939,67.76234,130.1309
3850,68.84729,130.1311
10029,70.42997,130.1329
2002,68.69462,130.1342
23211,66.7166,130.1374
9165,67.07699,130.1395
20311,66.73669,130.1419
18390,68.52986,130.1434
7639,66.70415,130.1457
20999,66.60043,130.1472
9468,68.94109,130.1473
1889,71.66231,130.1496
14950,66.40429,130.1516
6085,67.78374,130.1554
8290,68.55485,130.1554
19041,68.5347,130.156
6927,68.05258,130.1563
23472,71.04505,130.1568
222,65.77288,130.1569
11384,67.59571,130.1581
22109,67.94284,130.1582
10594,66.08834,130.1595
18636,64.92458,130.1598
24332,67.97198,130.1606
10142,65.80415,130.1618
6550,65.95292,130.1628
12875,68.04861,130.1638
6089,70.91418,130.1665
11544,68.61443,130.1691
2111,68.00153,130.1697
23399,66.26613,130.1712
1430,71.98092,130.1721
4581,68.44067,130.1721
1304,70.24902,130.1726
7683,70.31573,130.1736
12590,68.65183,130.1741
10101,67.63678,130.1742
15151,66.29793,130.1744
23094,65.86975,130.1757
19266,67.82449,130.1764
22097,66.44019,130.1774
2842,70.25427,130.1801
8037,64.54078,130.1828
10234,66.98454,130.183
23347,67.88765,130.1885
448,68.57725,130.1885
21043,67.79875,130.1887
21203,67.50948,130.1897
7562,68.51105,130.1897
3902,71.08333,130.1898
6016,64.85652,130.1924
3020,67.60186,130.1925
20340,67.44452,130.1931
9657,68.74512,130.1937
15700,67.56373,130.1949
24355,67.17175,130.1958
10712,68.14569,130.1973
12098,65.71934,130.1984
7674,68.75465,130.2
2636,70.01384,130.2018
24800,69.85179,130.2025
5174,68.15966,130.2032
298,67.39038,130.2033
24050,70.41472,130.2035
1221,68.59817,130.2067
22042,69.60722,130.2072
20877,66.91671,130.2133
3444,67.67848,130.2144
3265,66.77115,130.2165
19227,69.85952,130.22
14086,68.57763,130.224
13118,68.1319,130.2268
15793,66.56715,130.2285
3231,69.99934,130.2303
4007,66.32903,130.233
6123,69.38629,130.2342
9776,67.43065,130.2342
19567,67.12818,130.2357
19868,70.74214,130.2358
11305,67.87778,130.2365
11847,68.04495,130.2388
17104,71.57686,130.2389
15235,70.32118,130.2398
5037,68.48055,130.2433
13192,67.40931,130.2442
14619,68.70414,130.2447
17021,65.79883,130.2469
5005,66.68444,130.2472
1201,71.33959,130.2482
11048,66.66773,130.2486
480,68.30917,130.2489
2046,69.65687,130.2491
10217,65.51369,130.2502
4738,67.33368,130.253
7022,68.32581,130.2541
19775,68.98829,130.2543
3387,70.14263,130.255
12307,65.43867,130.2553
10516,68.73216,130.2555
18849,69.65999,130.2559
23366,65.90163,130.2564
9922,65.21743,130.2571
4560,68.31764,130.2584
16993,65.77148,130.2604
2855,69.27294,130.2612
23500,67.01546,130.2632
270,73.26872,130.2636
8303,64.70924,130.2642
21931,70.79829,130.2646
19073,69.57531,130.2659
8448,67.26069,130.2661
5357,68.88371,130.2664
14004,70.33325,130.2675
5784,66.75865,130.2682
18780,70.59726,130.2703
6970,67.39091,130.2718
2543,69.47685,130.272
20281,67.26421,130.2722
13144,66.1988,130.2737
400,66.69066,130.2738
17715,64.99793,130.275
24152,67.32842,130.276
21053,70.94467,130.2774
509,68.38247,130.2787
9619,65.14223,130.2813
2310,69.30622,130.2827
5188,65.3007,130.2829
16745,71.90845,130.2846
8512,65.93684,130.2864
9891,68.48033,130.2865
11797,68.0793,130.2869
6524,66.25934,130.2875
8470,65.2832,130.2877
13723,64.41245,130.2909
12161,66.77693,130.2914
17718,67.68945,130.292
14206,67.19869,130.2931
1202,67.18757,130.2934
5490,68.76347,130.2964
11029,69.55965,130.298
7174,68.01948,130.2994
6153,67.65215,130.3
23175,68.87187,130.3033
18649,67.16204,130.3048
9046,70.2357,130.3049
5258,69.23369,130.3051
13219,68.20646,130.3053
16845,66.64574,130.3053
7032,66.55544,130.3081
4319,66.13689,130.3095
24967,66.08128,130.3096
8360,67.63519,130.3102
6457,69.72937,130.3103
21453,68.11448,130.3112
6386,67.80922,130.3115
20211,67.42686,130.3149
7579,70.82723,130.3162
3325,66.67972,130.3173
13992,67.42913,130.3175
1158,68.77574,130.3178
19001,68.95693,130.3178
20692,68.4129,130.3184
8624,68.11546,130.3186
18627,67.20458,130.3198
7678,62.64956,130.3208
19429,67.47631,130.3214
15818,69.07466,130.3215
11450,65.9637,130.3269
22815,67.124,130.327
18200,64.61694,130.3277
13396,69.26124,130.3283
13193,67.92429,130.3329
19781,68.80103,130.3331
21750,69.06911,130.3359
9590,68.96376,130.3361
24255,66.72497,130.3382
5923,68.96601,130.3402
16883,67.9672,130.3415
23886,71.83265,130.342
6282,69.64423,130.3421
20729,65.02401,130.3431
12129,69.17724,130.3436
14391,65.31739,130.3437
15735,67.44707,130.3438
5104,69.93565,130.3446
1780,67.65215,130.345
3859,68.93596,130.3465
23202,69.41298,130.348
1318,68.03229,130.3482
24242,65.31821,130.3495
19589,67.75308,130.351
1629,67.51672,130.3517
102,67.09272,130.353
14980,68.12458,130.3549
24340,68.54834,130.3597
541,66.43285,130.365
1091,68.35621,130.3663
9989,67.76335,130.3666
12917,66.17372,130.3693
22462,67.91383,130.3713
6883,65.53739,130.3727
18213,68.73431,130.3753
865,66.00287,130.3778
24454,69.49135,130.3794
17328,66.14899,130.3818
4810,65.66691,130.3822
15880,68.48742,130.3869
13537,67.05289,130.3873
3306,66.89187,130.3881
12451,67.60891,130.389
7653,69.21372,130.3915
5700,67.77927,130.3916
12415,67.46012,130.3946
12761,66.68585,130.3999
6659,68.74348,130.4
140,69.98149,130.4022
18141,67.17728,130.403
21443,70.50755,130.405
21654,70.80442,130.4059
20792,67.67246,130.4082
7655,67.69648,130.4108
22641,70.69665,130.411
1501,71.65878,130.4121
12959,68.43097,130.4136
20831,65.95214,130.4147
1434,69.62426,130.4148
12731,68.6144,130.4149
15163,69.89433,130.4151
9189,71.44337,130.4157
14168,65.99333,130.4177
15953,70.79414,130.4189
7540,68.09232,130.421
8528,71.10272,130.4239
2117,66.62497,130.424
6156,70.35282,130.4261
11439,66.51846,130.4262
7127,63.99001,130.4298
3567,67.71449,130.4334
6106,68.28864,130.4347
21296,71.70436,130.4351
23510,66.59801,130.4351
9686,68.60227,130.4389
5411,70.08288,130.4398
19430,68.62495,130.4401
13033,71.964,130.4404
7867,70.95923,130.441
8271,68.56604,130.441
13017,68.35335,130.4412
12547,68.82757,130.4426
2202,66.81962,130.4451
16006,69.82133,130.4452
10183,69.01128,130.4463
2138,70.40094,130.4476
22515,65.76568,130.449
12389,70.1304,130.4494
15696,67.54765,130.4505
13177,66.1986,130.4507
5082,66.77623,130.4524
14885,65.50558,130.4526
2620,68.46365,130.4536
5518,69.60496,130.4536
11561,67.91474,130.4542
4200,69.06438,130.4546
19530,67.69444,130.4561
20687,66.23749,130.4565
15955,66.62863,130.4575
7894,67.60168,130.4579
11434,70.29475,130.4589
21937,68.60516,130.4597
22325,70.23702,130.4602
7365,70.36942,130.4623
19453,70.19955,130.4641
3098,67.79238,130.4642
15302,67.56831,130.4685
831,68.01206,130.4737
18912,66.24797,130.474
8266,67.60693,130.4762
24393,67.97214,130.4773
16633,67.64807,130.4777
15539,68.35589,130.4797
7378,67.34277,130.4799
13184,67.73998,130.4849
5741,71.08776,130.4852
18527,66.42833,130.4869
4617,66.50187,130.4876
16102,68.98332,130.488
5632,69.84822,130.4897
24679,67.12385,130.4915
20379,68.9888,130.4923
4677,70.43045,130.4964
5333,68.65138,130.497
18468,70.79127,130.4978
13970,70.5704,130.5011
876,65.75688,130.5023
20804,68.11271,130.5024
5343,66.5787,130.5048
14607,67.81484,130.5051
23767,66.01105,130.5078
1537,65.3277,130.5079
4506,69.7905,130.5095
6569,66.6257,130.5098
8803,71.14142,130.5105
9229,69.14293,130.5126
11417,70.51084,130.5145
22943,69.6518,130.5147
14495,68.77468,130.5148
24519,68.19234,130.5155
12783,66.84988,130.5163
18707,68.85303,130.5177
11224,71.15266,130.5181
17676,68.23841,130.5193
22269,71.44901,130.5197
2864,69.41184,130.5207
4914,67.56772,130.5236
16954,67.63831,130.5276
22898,66.12548,130.5276
1931,67.46411,130.5289
19577,68.0989,130.5315
4181,66.57405,130.5342
4275,66.4464,130.5346
19672,67.57701,130.5393
14285,67.82581,130.5398
11853,68.1764,130.5409
3375,70.04255,130.5425
5616,67.02973,130.5432
8010,67.25401,130.5463
5154,67.78589,130.5478
16626,69.11146,130.5486
22526,70.19008,130.5503
10364,70.30558,130.5531
5456,69.07982,130.5538
23433,68.93126,130.5566
10805,68.41559,130.557
17015,69.60678,130.557
13731,65.77942,130.5573
22925,68.42363,130.5575
17475,69.05463,130.5581
16984,66.35895,130.5585
2095,71.30341,130.5588
1366,68.50423,130.5608
5676,65.94423,130.5612
23654,69.48816,130.5616
22830,64.91946,130.5654
1650,68.81871,130.5668
18661,67.97818,130.5677
8054,70.37547,130.5691
6164,70.40403,130.5713
21393,68.7317,130.5724
748,68.73199,130.5725
16476,70.47876,130.5729
13801,67.92933,130.5733
16025,69.52276,130.5737
10671,67.70221,130.5761
20908,68.28036,130.5773
1073,69.12887,130.5782
6544,69.18027,130.5783
9349,69.07002,130.5795
14570,68.68724,130.5799
17685,68.83099,130.5804
6314,67.22662,130.5827
20971,68.1677,130.5834
12200,66.05187,130.5855
8804,66.40101,130.5867
21319,66.63211,130.5872
16187,70.46814,130.5875
10009,69.97069,130.5886
20553,67.44953,130.5904
8976,67.6661,130.5926
1703,67.48024,130.5948
16035,66.66365,130.5961
23857,68.12627,130.5966
10096,68.67602,130.5971
20352,70.89503,130.5971
18704,64.73504,130.5975
10511,69.52955,130.5978
15697,65.63714,130.5983
9025,66.70168,130.5984
10424,70.11194,130.6004
23342,68.91935,130.601
14693,66.34338,130.6015
12135,67.07331,130.6017
8435,68.14895,130.6059
3339,66.96285,130.6093
906,68.01904,130.6094
19133,67.28113,130.6107
2241,65.2271,130.6158
8770,67.1513,130.6168
8455,65.08546,130.6182
1973,69.29069,130.6183
21946,68.49649,130.6183
16049,66.8426,130.6206
15034,69.626,130.6209
4895,66.37854,130.6212
13607,66.74072,130.6229
13476,66.12824,130.6234
9392,69.57423,130.6273
18651,69.74416,130.6283
1586,69.12972,130.6309
24109,66.26302,130.6336
1243,68.37273,130.6338
17192,69.35389,130.634
1004,69.73637,130.6354
12901,70.72584,130.6364
321,67.97585,130.6373
7729,68.85235,130.6387
19695,68.02634,130.6405
18093,66.9408,130.642
1216,65.44571,130.6423
2645,68.08084,130.6424
10291,71.01751,130.6425
17660,69.77547,130.6445
21995,67.99051,130.6448
9849,70.81754,130.6455
9517,70.37952,130.6461
13861,68.39682,130.6472
13649,66.13051,130.6484
9356,66.69251,130.6489
1591,67.45375,130.6493
4108,66.82713,130.6498
21618,69.22245,130.6511
20759,68.8269,130.6512
18114,69.39123,130.6514
8591,68.62706,130.6542
12566,67.32014,130.6583
16481,69.72712,130.6584
16013,70.25508,130.6601
22098,68.75179,130.6616
3811,65.52576,130.6623
19525,67.06971,130.6626
15078,65.9525,130.6652
9635,68.66079,130.6653
14941,67.10991,130.6669
12607,67.7996,130.667
21318,67.79184,130.6684
23669,67.71164,130.67
9658,69.39088,130.6716
16927,69.35974,130.6723
11693,67.16252,130.6726
5628,68.78786,130.6754
22355,63.43363,130.6775
19307,68.20788,130.6784
14052,69.10227,130.6785
15323,68.34706,130.6799
18382,69.61629,130.6801
23773,71.2568,130.6852
20058,69.62951,130.6875
24523,65.90734,130.6877
2264,66.23711,130.688
6202,67.32869,130.6884
14666,67.92146,130.6895
14241,68.31497,130.6901
12684,69.07402,130.6905
21385,69.73223,130.6929
3271,69.57158,130.6931
17399,68.02126,130.6948
983,67.95677,130.6981
132,71.23161,130.6988
21669,67.41253,130.7003
18225,67.35945,130.7049
2006,68.91393,130.7056
3993,67.1115,130.7106
15123,67.12587,130.7108
12908,67.83572,130.7118
12136,70.63793,130.712
19311,67.4867,130.712
10923,65.39097,130.7129
23415,67.97104,130.713
2290,70.24304,130.7133
4937,69.49827,130.716
13237,68.22004,130.7162
19239,67.21084,130.7168
15472,68.41366,130.7171
11163,66.72469,130.7197
12329,68.92071,130.7199
4763,68.89326,130.7247
5878,68.71849,130.7257
6470,69.01165,130.7259
16996,67.68043,130.7277
11318,67.99681,130.7289
17782,63.98085,130.7299
531,69.44194,130.7305
16285,68.81311,130.7308
13872,68.40244,130.7315
4786,68.01276,130.7321
8883,70.80619,130.7321
8224,69.74968,130.7336
11676,65.8737,130.7339
20658,69.08434,130.7379
11991,70.57913,130.738
10445,70.86115,130.7419
9653,72.0803,130.742
17289,70.45755,130.7421
16318,68.71714,130.7432
17117,69.16499,130.7432
17026,69.42982,130.7436
23577,70.62247,130.7473
15534,64.96906,130.7477
15822,69.10443,130.7489
3897,68.20998,130.7491
10527,68.15955,130.7498
15705,68.4256,130.75
5135,67.52509,130.7501
17485,68.67322,130.7502
23842,67.86942,130.7553
149,68.71053,130.7568
10814,68.37214,130.76
9769,66.63165,130.7607
22415,70.69622,130.7612
12165,70.70392,130.7639
13738,69.8622,130.7656
16343,67.62411,130.7663
18852,69.39921,130.7668
15685,68.35005,130.7714
9694,66.36575,130.7716
12144,70.5931,130.7728
16898,70.74718,130.7772
12508,66.00195,130.7777
19603,66.81312,130.7799
14541,69.23555,130.78
6051,69.57316,130.7801
14045,69.38026,130.7818
20380,72.31685,130.7836
4949,67.96746,130.7902
9494,68.49073,130.7902
2151,68.1384,130.7908
3263,68.80963,130.791
13577,65.70654,130.7918
3089,71.25927,130.7929
9017,67.40743,130.7949
24895,66.75426,130.7951
2878,67.83922,130.7952
23678,67.42349,130.7954
5093,71.31389,130.7968
22088,68.39398,130.7981
19277,67.4626,130.7984
4168,69.74734,130.7984
21395,67.13869,130.7992
5091,68.22052,130.8069
12336,69.77194,130.8096
13778,66.26232,130.8118
17895,68.13648,130.8127
22957,67.46281,130.815
21738,69.53102,130.8152
1566,66.23041,130.8166
2103,66.85611,130.8168
15782,68.98715,130.8191
17610,67.5545,130.8208
13188,67.74345,130.8209
4508,71.14846,130.8226
11132,65.96984,130.823
21851,68.97729,130.823
21320,68.05862,130.8255
24930,69.04974,130.828
17368,66.49944,130.8294
18417,68.70037,130.8307
424,68.66755,130.8318
21575,67.82451,130.8329
9974,68.95236,130.8332
7989,69.45967,130.8347
7526,69.23204,130.8349
16463,71.13173,130.8381
4811,70.42201,130.8399
5692,69.09202,130.8401
7643,67.26853,130.8403
17373,68.34357,130.8423
6473,67.8609,130.8429
17989,68.80233,130.847
15917,67.32573,130.848
5807,70.25624,130.8484
12175,68.68723,130.8492
16983,65.48822,130.85
7826,67.24148,130.8507
17014,67.64341,130.851
19381,71.97374,130.8526
7258,68.47391,130.8527
6200,70.18691,130.8536
16406,68.06727,130.8548
15349,69.25119,130.8556
20418,69.95125,130.8579
19784,67.87452,130.8625
5073,65.4258,130.8643
17729,66.94324,130.8662
9179,68.38491,130.869
20603,67.61238,130.8714
20209,68.71931,130.8788
5072,66.22711,130.879
10896,68.60431,130.8794
9062,68.28929,130.8796
19140,69.04421,130.8801
1018,68.47973,130.8802
21175,67.72728,130.8804
21954,69.98681,130.8804
948,69.21225,130.8805
16326,67.81472,130.8844
15656,66.71134,130.885
13412,69.59355,130.8852
3322,69.38351,130.8867
12052,63.62293,130.8869
18261,69.99829,130.8869
3470,66.01043,130.8876
3934,69.40242,130.8887
4747,68.3598,130.8889
10905,68.88487,130.892
16395,65.80641,130.8923
1952,68.05083,130.8925
6192,69.03578,130.8927
14180,68.35379,130.8928
3307,67.86089,130.8938
21297,71.22448,130.8944
8931,68.67746,130.8949
3840,69.43398,130.8951
11874,69.05551,130.8969
10586,69.27991,130.8975
11393,70.01965,130.8984
12206,66.29131,130.8994
7359,72.35641,130.8996
6669,68.20629,130.9008
6434,69.30603,130.9022
17818,68.17814,130.9026
16021,70.80011,130.9031
1958,70.4986,130.907
7218,68.40038,130.909
16146,74.47517,130.9092
9680,65.49772,130.9129
7192,69.50113,130.9145
1919,68.95747,130.915
16401,67.20032,130.9151
22412,67.79094,130.9155
24861,69.88379,130.9158
1714,66.89261,130.92
18199,65.80325,130.9248
21916,64.8839,130.9255
14796,67.77866,130.9258
836,69.64372,130.9274
16197,69.25969,130.928
634,68.16218,130.9283
5951,67.68225,130.9284
18494,70.25668,130.9311
2133,68.79538,130.932
